"Rule ID","Link","Link","Link","Link","Link","Title","Body","Title","Body"
"weblogic-017000","","","","","","WebLogic Initial Context Configuration","
                    
                        `t3://` URLs are used to configure a JNDI InitialContext within WebLogic. The equivalent functionality needs to be configured on JBoss EAP 6.

                        `InitialContextFactory` is provided by EAP and you only need to instantiate `InitialContext ctx = new InitialContext();`.
                    
                    ",""
"weblogic-webservices-01000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Development_Guide/sect-JAX-WS_Web_service_Clients.html","","","","","WebLogic Service Implementation Class","
                        This web service stub was generated with a WebLogic tool. This will need to be regenerated using the web services
                        tools within JBoss.

                        See the [JAX-WS Web Service](https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html/Development_Guide/sect-JAX-WS_Web_service_Clients.html)
                        guide for more information.
                    ","WebLogic Web Service Implementation",""
"weblogic-webservices-02000","http://docs.oracle.com/cd/E15051_01/wls/docs103/webserv_adv_rpc/asynch.html","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html-single/Development_Guide/index.html#Develop_a_JAX-WS_Client_Application","","","","WebLogic Asynchronous Call","
                        The WebLogic specific Asynchronous Web Service Client API will need to be replaced with calls to the JAX-WS asynchronous API.

                        More information is available in the [JBoss EAP documentation](https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/6.4/html-single/Development_Guide/index.html#Develop_a_JAX-WS_Client_Application).
                    ","Asynchronous Web Service Client",""
"weblogic-webservices-03000","https://access.redhat.com/documentation/en-US/JBoss_Enterprise_Application_Platform/5/html/Web_Services_CXF_User_Guide/sect-Authentication.html","","","","","Proprietary web-service authentication","
                        Replace proprietary web-service authentication with JAX-WS standard calls. To attach authentication with JBoss EAP,
                        simply use the following code:

                        ```java
                        URL wsdlURL = new File(""resources/jaxws/samples/context/WEB-INF/wsdl/TestEndpoint.wsdl"").toURL();
                        QName qname = new QName(""http://org.jboss.ws/jaxws/context"", ""TestEndpointService"");
                        Service service = Service.create(wsdlURL, qname);
                        port = (TestEndpoint)service.getPort(TestEndpoint.class);

                        BindingProvider bp = (BindingProvider)port;
                        bp.getRequestContext().put(BindingProvider.USERNAME_PROPERTY, ""jsmith"");
                        bp.getRequestContext().put(BindingProvider.PASSWORD_PROPERTY, ""PaSSw0rd"");
                        ```
                    ",""
"weblogic-webservices-04000","http://docs.oracle.com/javaee/6/api/javax/xml/ws/WebServiceContext.html","","","","","WebLogic Specific Web Services API Usage","
                        This code uses the WebLogic specific class ""weblogic.wsee.context.WebServiceContext"". This usage will need
                        to be replaced with the Java Enterprise Edition standard ""javax.xml.WebServiceContext"" interface.

                        Example code:

                        ```java
                            @Resource
                            private WebServiceContext webServiceContext;
                        ```
                    ",""
"weblogic-webservices-05000","","","","","","WebLogic Specific Web Services API Usage","
                        This exception (weblogic.wsee.context.ContextNotFoundException) is WebLogic specific and can be removed.
                    ",""
"weblogic-jms-00000","http://docs.oracle.com/cd/B10501_01/appdev.920/a96609/toc.htm","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html","","","","Oracle JMS","",""
"weblogic-jms-01000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bncen","","","","","Oracle JMS Session","
                        Oracle JMS sessions are used for producing and consuming messaging API objects such as message producers, message
                        consumers, messages, queue browsers, and temporary queues and topics.

                        This reference should be replaced with the Java EE
                        standard API: `javax.jms.Session`.
                    ",""
"weblogic-jms-02000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bncey","","","","","Oracle JMS Queue Browser","
                        Oracle JMS queue browsers are used for browsing messages in a JMS queue.

                        This reference should be replaced with the Java
                        EE standard API: `javax.jms.QueueBrowser`.
                    ",""
"weblogic-jms-03000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bnceo","","","","","Oracle JMS Producer","
                        Oracle JMS producers are used for sending messages to a destination.

                        This reference should be replaced with the Java
                        EE
                        standard API: `javax.jms.MessageProducer`.
                    ",""
"weblogic-jms-04000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bnceo","","","","","Oracle JMS Consumer","
                        Oracle JMS consumers are used for receiving messages sent to a destination.

                        This reference should be replaced with the
                        Java EE standard API: `javax.jms.MessageConsumer`.
                    ",""
"weblogic-jms-05000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bncem","","","","","Oracle JMS Consumer","
                        Oracle JMS connections represent virtual connections with a JMS provider.

                        This reference should be replaced with the
                        Java
                        EE standard API: `javax.jms.Connection`.
                    ",""
"weblogic-jms-06000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bnces","","","","","Oracle JMS {type}Message","
                        Oracle JMS {type} messages represent the actual data passed through JMS destinations.

                        This reference should be replaced
                        with the
                        Java
                        EE standard API: `javax.jms.{type}Message`.
                    ",""
"weblogic-jms-07000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bncel","","","","","Oracle JMS Destination","
                        Oracle JMS destinations are the objects a client uses to specify the target of messages it produces and the source of
                        messages it consumes.

                        This reference should be replaced with the
                        Java
                        EE standard API: `javax.jms.Destination`.
                    ",""
"weblogic-jms-08000","https://docs.oracle.com/javaee/6/tutorial/doc/bnceh.html#bncek","","","","","Oracle JMS {type} Connection Factory","
                        Oracle {type}ConnectionFactory is an encapsulation of JMS servers to which Connections can be created for message distribution.

                        This reference should be replaced with the
                        Java
                        EE standard API: `javax.jms.{type}ConnectionFactory`.
                    ",""
